temperature,x,y,z
-9.0085,-5.387666666666667,2.8906666666666667,3.151
-6.6946666666666665,-3.362833333333333,3.079,3.4793333333333334
-4.570833333333334,-0.4081666666666667,3.708666666666667,3.8385
-2.4386666666666668,2.3543333333333334,4.4655,3.824
-0.428,5.1945,5.845166666666667,4.655833333333334
1.4608333333333334,8.362833333333333,6.603666666666666,4.9215
3.2973333333333334,8.156,5.484666666666667,7.4765
5.079666666666666,9.145333333333333,5.371833333333333,7.752
6.558833333333333,10.610666666666667,5.754666666666667,7.824
8.217833333333333,12.599166666666667,6.313833333333333,7.840166666666667
9.524666666666667,13.867166666666666,6.316666666666666,8.083333333333334
10.754333333333333,14.512166666666667,6.607666666666667,7.958666666666667
11.971833333333333,15.4335,6.795333333333334,7.848833333333333
12.959666666666667,16.871,7.174833333333333,7.7275
13.900333333333334,16.977833333333333,7.2085,7.302666666666667
14.786166666666666,15.355166666666667,6.623666666666667,7.059333333333333
15.7665,13.207,6.1375,6.195
16.463,11.635166666666667,5.974333333333333,4.416333333333333
17.105833333333333,9.9795,4.408333333333333,3.35
17.966666666666665,5.922833333333333,2.119666666666667,2.2895
18.704666666666668,5.307833333333333,1.8066666666666666,2.0733333333333333
19.034666666666666,4.997333333333334,1.5983333333333334,1.9758333333333333
19.877666666666666,4.558166666666667,1.4523333333333333,1.8298333333333334
20.3455,4.5713333333333335,1.5168333333333333,1.77
20.9985,4.736,1.4271666666666667,1.6133333333333333
21.629833333333334,4.8165,1.3571666666666666,1.6835
22.1275,4.9463333333333335,1.3155,1.5648333333333333
22.949,5.231833333333333,1.2963333333333333,1.5468333333333333
23.107,5.342333333333333,1.4698333333333333,1.459
23.905,5.468666666666667,1.3785,1.3866666666666667
24.003333333333334,5.665,1.3426666666666667,1.3965
24.440666666666665,5.807666666666667,1.2561666666666667,1.2756666666666667
24.987666666666666,6.237,1.249,1.3436666666666666
25.004,6.383666666666667,1.3203333333333334,1.306
25.358333333333334,6.362666666666667,1.3076666666666668,1.5013333333333334
25.951,6.609666666666667,1.2805,1.4876666666666667
25.999666666666666,6.7011666666666665,1.2153333333333334,1.3461666666666667
26.0055,6.5905,1.1965,1.2971666666666666
26.275666666666666,6.572333333333333,1.1963333333333332,1.3161666666666667
26.870166666666666,6.687166666666666,1.2566666666666666,1.2958333333333334
26.996,6.9223333333333334,1.2753333333333334,1.1671666666666667
27.0,6.812333333333333,1.2436666666666667,1.2596666666666667
27.005666666666666,6.756666666666667,1.292,1.1965
27.115333333333332,6.8545,1.2366666666666666,1.3751666666666666
27.555666666666667,6.879833333333333,1.2188333333333334,1.2435
27.924,6.949,1.2295,1.3028333333333333
27.997166666666665,6.996333333333333,1.2641666666666667,1.2088333333333334
28.0,7.125666666666667,1.2386666666666666,1.292
28.0,7.149666666666667,1.3166666666666667,1.2363333333333333
28.0005,7.200333333333333,1.2285,1.2703333333333333
28.010666666666665,7.365,1.3026666666666666,1.2565
28.082,7.289666666666666,1.3045,1.1981666666666666
28.308333333333334,7.407,1.3486666666666667,1.0725
28.63533333333333,7.2505,1.347,1.0823333333333334
28.8815,7.002166666666667,1.2813333333333334,1.2198333333333333
28.974166666666665,7.067666666666667,1.2536666666666667,1.1958333333333333
28.997166666666665,7.340166666666667,1.2155,1.1851666666666667
28.999166666666667,7.51,1.1326666666666667,1.2736666666666667
29.0,7.412833333333333,1.0951666666666666,1.267
29.0,7.497166666666667,1.2455,1.0738333333333334
